ExperimentName	Subject	Group	Trial	List	Filename	TrialType	Rotation	CorrResp	RESP	ACC	RT	ExclSlow
MR_V2_F0_J1	S144	L2_Fluent	34	68	9_50_R.jpg	Mirror	50	f	f	1	2145	0
MR_V1_F1_J0	S106	L1_Deaf	18	182	23_100_R.jpg	Mirror	100	j	j	1	2145	0
MR_V1_F1_J0	S140	L1_Deaf	15	227	29_50.jpg	Same	50	f	f	1	2149	0
MR_V2_F0_J1	S105	L1_Deaf	4	74	10_0_R.jpg	Mirror	0	f	f	1	2151	0
MR_V2_F0_J1	S107	L1_Deaf	23	254	32_100_R.jpg	Mirror	100	f	f	1	2151	0
MR_V2_F0_J1	S138	L1_Deaf	28	362	46_0_R.jpg	Mirror	0	f	f	1	2153	0
MR_V1_F1_J0	S111	L2_Intermediate	45	216	27_150_R.jpg	Mirror	150	j	f	0	2154	0
MR_V2_F0_J1	S149	L1_Deaf	2	191	24_150.jpg	Same	150	j	f	0	2155	0
MR_V1_F1_J0	S109	L1_Deaf	27	2	1_0_R.jpg	Mirror	0	j	j	1	2156	0
MR_V1_F1_J0	S139	L1_Deaf	26	214	27_100_R.jpg	Mirror	100	j	j	1	2158	0
MR_V2_F0_J1	S146	L2_Fluent	38	240	30_150_R.jpg	Mirror	150	f	j	0	2159	0
MR_V2_F0_J1	S128	L2_Intermediate	16	154	20_0_R.jpg	Mirror	0	f	f	1	2163	0
MR_V1_F1_J0	S148	L1_Hearing	19	14	2_100_R.jpg	Mirror	100	j	f	0	2163	0
MR_V1_F1_J0	S134	L2_Intermediate	31	44	6_50_R.jpg	Mirror	50	j	j	1	2164	0
MR_V1_F1_J0	S130	L2_Intermediate	21	293	37_100.jpg	Same	100	f	f	1	2165	0
MR_V2_F0_J1	S113	L1_Hearing	25	12	2_50_R.jpg	Mirror	50	f	j	0	2166	0
MR_V1_F1_J0	S134	L2_Intermediate	37	133	17_100.jpg	Same	100	f	f	1	2166	0
MR_V1_F1_J0	S136	L2_Fluent	1	203	26_50.jpg	Same	50	f	f	1	2167	0
MR_V1_F1_J0	S139	L1_Deaf	19	256	32_150_R.jpg	Mirror	150	j	j	1	2167	0
MR_V2_F0_J1	S149	L1_Deaf	37	212	27_50_R.jpg	Mirror	50	f	f	1	2169	0
MR_V1_F1_J0	S120	L1_Deaf	19	29	4_100.jpg	Same	100	f	j	0	2169	0
MR_V2_F0_J1	S138	L1_Deaf	31	113	15_0.jpg	Same	0	j	j	1	2171	0
MR_V2_F0_J1	S132	L2_Fluent	2	300	38_50_R.jpg	Mirror	50	f	f	1	2171	0
MR_V1_F1_J0	S118	L2_Fluent	33	231	29_150.jpg	Same	150	f	f	1	2173	0
MR_V2_F0_J1	S146	L2_Fluent	21	17	3_0.jpg	Same	0	j	j	1	2175	0
MR_V1_F1_J0	S111	L2_Intermediate	41	337	43_0.jpg	Same	0	f	f	1	2176	0
MR_V2_F0_J1	S149	L1_Deaf	47	7	1_150.jpg	Same	150	j	j	1	2178	0
MR_V1_F1_J0	S148	L1_Hearing	7	6	1_100_R.jpg	Mirror	100	j	f	0	2179	0
MR_V2_F0_J1	S138	L1_Deaf	33	121	16_0.jpg	Same	0	j	j	1	2180	0
MR_V2_F0_J1	S137	L2_Intermediate	45	171	22_50.jpg	Same	50	j	j	1	2182	0
MR_V2_F0_J1	S144	L2_Fluent	20	384	48_150_R.jpg	Mirror	150	f	f	1	2183	0
MR_V1_F1_J0	S106	L1_Deaf	26	113	15_0.jpg	Same	0	f	f	1	2185	0
MR_V1_F1_J0	S148	L1_Hearing	30	272	34_150_R.jpg	Mirror	150	j	f	0	2190	0
MR_V1_F1_J0	S110	L1_Deaf	7	225	29_0.jpg	Same	0	f	f	1	2192	0
MR_V1_F1_J0	S130	L2_Intermediate	45	199	25_150.jpg	Same	150	f	f	1	2193	0
MR_V2_F0_J1	S108	L2_Intermediate	14	70	9_100_R.jpg	Mirror	100	f	f	1	2194	0
MR_V1_F1_J0	S147	L2_Fluent	21	138	18_0_R.jpg	Mirror	0	j	j	1	2196	0
MR_V2_F0_J1	S132	L2_Fluent	21	326	41_100_R.jpg	Mirror	100	f	j	0	2198	0
MR_V2_F0_J1	S126	L2_Intermediate	21	332	42_50_R.jpg	Mirror	50	f	f	1	2201	0
MR_V1_F1_J0	S140	L1_Deaf	26	207	26_150.jpg	Same	150	f	f	1	2201	0
MR_V2_F0_J1	S132	L2_Fluent	23	23	3_150.jpg	Same	150	j	j	1	2202	0
MR_V1_F1_J0	S110	L1_Deaf	24	2	1_0_R.jpg	Mirror	0	j	f	0	2203	0
MR_V2_F0_J1	S146	L2_Fluent	33	189	24_100.jpg	Same	100	j	f	0	2203	0
MR_V1_F1_J0	S118	L2_Fluent	47	6	1_100_R.jpg	Mirror	100	j	j	1	2205	0
MR_V2_F0_J1	S132	L2_Fluent	36	35	5_50.jpg	Same	50	j	j	1	2206	0
MR_V2_F0_J1	S107	L1_Deaf	43	266	34_0_R.jpg	Mirror	0	f	f	1	2210	0
MR_V1_F1_J0	S111	L2_Intermediate	14	312	39_150_R.jpg	Mirror	150	j	j	1	2212	0
MR_V2_F0_J1	S145	L2_Fluent	5	34	5_0_R.jpg	Mirror	0	f	f	1	2216	0
MR_V1_F1_J0	S111	L2_Intermediate	20	146	19_0_R.jpg	Mirror	0	j	j	1	2217	0
MR_V1_F1_J0	S121	L2_Fluent	46	39	5_150.jpg	Same	150	f	f	1	2219	0
MR_V1_F1_J0	S147	L2_Fluent	8	323	41_50.jpg	Same	50	f	f	1	2220	0
MR_V2_F0_J1	S133	L2_Intermediate	10	46	6_100_R.jpg	Mirror	100	f	f	1	2221	0
MR_V1_F1_J0	S152	L2_Fluent	35	321	41_0.jpg	Same	0	f	j	0	2223	0
MR_V2_F0_J1	S107	L1_Deaf	37	312	39_150_R.jpg	Mirror	150	f	f	1	2223	0
MR_V2_F0_J1	S133	L2_Intermediate	13	73	10_0.jpg	Same	0	j	j	1	2224	0
MR_V2_F0_J1	S150	L1_Hearing	22	85	11_100.jpg	Same	100	j	j	1	2224	0
MR_V2_F0_J1	S108	L2_Intermediate	1	66	9_0_R.jpg	Mirror	0	f	j	0	2231	0
MR_V1_F1_J0	S136	L2_Fluent	31	284	36_50_R.jpg	Mirror	50	j	j	1	2231	0
MR_V2_F0_J1	S126	L2_Intermediate	47	222	28_100_R.jpg	Mirror	100	f	f	1	2232	0
MR_V2_F0_J1	S146	L2_Fluent	34	130	17_0_R.jpg	Mirror	0	f	j	0	2237	0
MR_V2_F0_J1	S154	L1_Hearing	21	201	26_0.jpg	Same	0	j	j	1	2238	0
MR_V1_F1_J0	S124	L1_Hearing	45	40	5_150_R.jpg	Mirror	150	j	j	1	2241	0
MR_V2_F0_J1	S149	L1_Deaf	48	146	19_0_R.jpg	Mirror	0	f	j	0	2245	0
MR_V1_F1_J0	S130	L2_Intermediate	2	260	33_50_R.jpg	Mirror	50	j	j	1	2245	0
MR_V1_F1_J0	S152	L2_Fluent	21	77	10_100.jpg	Same	100	f	f	1	2247	0
MR_V1_F1_J0	S134	L2_Intermediate	12	214	27_100_R.jpg	Mirror	100	j	j	1	2248	0
MR_V1_F1_J0	S120	L1_Deaf	22	376	47_150_R.jpg	Mirror	150	j	f	0	2249	0
MR_V1_F1_J0	S147	L2_Fluent	23	360	45_150_R.jpg	Mirror	150	j	j	1	2251	0
MR_V2_F0_J1	S149	L1_Deaf	7	378	48_0_R.jpg	Mirror	0	f	f	1	2252	0
MR_V2_F0_J1	S150	L1_Hearing	35	285	36_100.jpg	Same	100	j	j	1	2252	0
MR_V1_F1_J0	S124	L1_Hearing	15	355	45_50.jpg	Same	50	f	f	1	2255	0
MR_V1_F1_J0	S136	L2_Fluent	22	359	45_150.jpg	Same	150	f	f	1	2257	0
MR_V1_F1_J0	S139	L1_Deaf	42	226	29_0_R.jpg	Mirror	0	j	j	1	2262	0
MR_V2_F0_J1	S112	L1_Deaf	33	95	12_150.jpg	Same	150	j	j	1	2263	0
MR_V1_F1_J0	S120	L1_Deaf	45	247	31_150.jpg	Same	150	f	f	1	2270	0
MR_V1_F1_J0	S140	L1_Deaf	11	151	19_150.jpg	Same	150	f	f	1	2270	0
MR_V2_F0_J1	S126	L2_Intermediate	25	196	25_50_R.jpg	Mirror	50	f	f	1	2271	0
MR_V2_F0_J1	S150	L1_Hearing	26	190	24_100_R.jpg	Mirror	100	f	f	1	2272	0
MR_V1_F1_J0	S147	L2_Fluent	1	76	10_50_R.jpg	Mirror	50	j	j	1	2275	0
MR_V1_F1_J0	S140	L1_Deaf	33	284	36_50_R.jpg	Mirror	50	j	f	0	2276	0
MR_V1_F1_J0	S147	L2_Fluent	48	334	42_100_R.jpg	Mirror	100	j	j	1	2276	0
MR_V1_F1_J0	S124	L1_Hearing	21	335	42_150.jpg	Same	150	f	f	1	2276	0
MR_V2_F0_J1	S114	L1_Deaf	35	1	1_0.jpg	Same	0	j	j	1	2278	0
MR_V2_F0_J1	S128	L2_Intermediate	44	122	16_0_R.jpg	Mirror	0	f	f	1	2281	0
MR_V1_F1_J0	S116	L1_Hearing	35	4	1_50_R.jpg	Mirror	50	j	j	1	2282	0
MR_V1_F1_J0	S152	L2_Fluent	45	66	9_0_R.jpg	Mirror	0	j	f	0	2285	0
MR_V2_F0_J1	S145	L2_Fluent	26	307	39_50.jpg	Same	50	j	j	1	2287	0
MR_V1_F1_J0	S140	L1_Deaf	14	72	9_150_R.jpg	Mirror	150	j	j	1	2287	0
MR_V2_F0_J1	S137	L2_Intermediate	41	354	45_0_R.jpg	Mirror	0	f	f	1	2288	0
MR_V2_F0_J1	S133	L2_Intermediate	15	8	1_150_R.jpg	Mirror	150	f	j	0	2288	0
MR_V1_F1_J0	S106	L1_Deaf	32	275	35_50.jpg	Same	50	f	f	1	2292	0
MR_V2_F0_J1	S150	L1_Hearing	25	199	25_150.jpg	Same	150	j	j	1	2297	0
MR_V1_F1_J0	S152	L2_Fluent	29	283	36_50.jpg	Same	50	f	j	0	2298	0
MR_V1_F1_J0	S148	L1_Hearing	10	210	27_0_R.jpg	Mirror	0	j	j	1	2299	0
MR_V1_F1_J0	S106	L1_Deaf	34	49	7_0.jpg	Same	0	f	f	1	2304	0
MR_V1_F1_J0	S130	L2_Intermediate	5	92	12_50_R.jpg	Mirror	50	j	j	1	2306	0
MR_V2_F0_J1	S150	L1_Hearing	13	368	46_150_R.jpg	Mirror	150	f	f	1	2311	0
MR_V1_F1_J0	S152	L2_Fluent	26	112	14_150_R.jpg	Mirror	150	j	j	1	2312	0
MR_V2_F0_J1	S144	L2_Fluent	39	178	23_0_R.jpg	Mirror	0	f	f	1	2313	0
MR_V1_F1_J0	S139	L1_Deaf	36	60	8_50_R.jpg	Mirror	50	j	j	1	2313	0
MR_V2_F0_J1	S149	L1_Deaf	35	64	8_150_R.jpg	Mirror	150	f	f	1	2315	0
MR_V2_F0_J1	S149	L1_Deaf	15	281	36_0.jpg	Same	0	j	j	1	2318	0
MR_V1_F1_J0	S130	L2_Intermediate	14	296	37_150_R.jpg	Mirror	150	j	j	1	2322	0
MR_V2_F0_J1	S149	L1_Deaf	25	118	15_100_R.jpg	Mirror	100	f	f	1	2324	0
MR_V1_F1_J0	S135	L2_Intermediate	16	8	1_150_R.jpg	Mirror	150	j	j	1	2328	0
MR_V1_F1_J0	S110	L1_Deaf	28	24	3_150_R.jpg	Mirror	150	j	f	0	2329	0
MR_V1_F1_J0	S118	L2_Fluent	11	324	41_50_R.jpg	Mirror	50	j	j	1	2330	0
MR_V2_F0_J1	S113	L1_Hearing	13	327	41_150.jpg	Same	150	j	j	1	2330	0
MR_V2_F0_J1	S146	L2_Fluent	35	68	9_50_R.jpg	Mirror	50	f	f	1	2332	0
MR_V2_F0_J1	S114	L1_Deaf	31	108	14_50_R.jpg	Mirror	50	f	f	1	2332	0
MR_V2_F0_J1	S141	L1_Hearing	46	152	19_150_R.jpg	Mirror	150	f	f	1	2333	0
MR_V2_F0_J1	S132	L2_Fluent	48	356	45_50_R.jpg	Mirror	50	f	f	1	2335	0
MR_V1_F1_J0	S140	L1_Deaf	1	286	36_100_R.jpg	Mirror	100	j	f	0	2337	0
MR_V1_F1_J0	S120	L1_Deaf	38	312	39_150_R.jpg	Mirror	150	j	j	1	2340	0
MR_V1_F1_J0	S135	L2_Intermediate	3	34	5_0_R.jpg	Mirror	0	j	j	1	2345	0
MR_V2_F0_J1	S138	L1_Deaf	1	44	6_50_R.jpg	Mirror	50	f	f	1	2346	0
MR_V2_F0_J1	S154	L1_Hearing	45	164	21_50_R.jpg	Mirror	50	f	f	1	2347	0
MR_V1_F1_J0	S139	L1_Deaf	21	274	35_0_R.jpg	Mirror	0	j	j	1	2348	0
MR_V2_F0_J1	S145	L2_Fluent	37	174	22_100_R.jpg	Mirror	100	f	f	1	2348	0
MR_V2_F0_J1	S132	L2_Fluent	1	91	12_50.jpg	Same	50	j	j	1	2350	0
MR_V1_F1_J0	S121	L2_Fluent	33	268	34_50_R.jpg	Mirror	50	j	j	1	2351	0
MR_V1_F1_J0	S111	L2_Intermediate	39	338	43_0_R.jpg	Mirror	0	j	j	1	2353	0
MR_V1_F1_J0	S106	L1_Deaf	40	170	22_0_R.jpg	Mirror	0	j	j	1	2355	0
MR_V2_F0_J1	S105	L1_Deaf	5	210	27_0_R.jpg	Mirror	0	f	j	0	2356	0
MR_V2_F0_J1	S144	L2_Fluent	14	12	2_50_R.jpg	Mirror	50	f	f	1	2357	0
MR_V1_F1_J0	S109	L1_Deaf	18	59	8_50.jpg	Same	50	f	f	1	2357	0
MR_V1_F1_J0	S118	L2_Fluent	7	232	29_150_R.jpg	Mirror	150	j	j	1	2358	0
MR_V1_F1_J0	S116	L1_Hearing	17	6	1_100_R.jpg	Mirror	100	j	j	1	2359	0
MR_V2_F0_J1	S112	L1_Deaf	40	94	12_100_R.jpg	Mirror	100	f	f	1	2365	0
MR_V2_F0_J1	S133	L2_Intermediate	6	201	26_0.jpg	Same	0	j	f	0	2370	0
MR_V2_F0_J1	S132	L2_Fluent	43	83	11_50.jpg	Same	50	j	f	0	2370	0
MR_V1_F1_J0	S109	L1_Deaf	12	146	19_0_R.jpg	Mirror	0	j	j	1	2373	0
MR_V1_F1_J0	S139	L1_Deaf	24	6	1_100_R.jpg	Mirror	100	j	j	1	2373	0
MR_V2_F0_J1	S128	L2_Intermediate	28	178	23_0_R.jpg	Mirror	0	f	f	1	2380	0
MR_V2_F0_J1	S107	L1_Deaf	24	358	45_100_R.jpg	Mirror	100	f	f	1	2380	0
MR_V2_F0_J1	S107	L1_Deaf	30	86	11_100_R.jpg	Mirror	100	f	f	1	2380	0
MR_V2_F0_J1	S113	L1_Hearing	30	3	1_50.jpg	Same	50	j	j	1	2384	0
MR_V1_F1_J0	S111	L2_Intermediate	18	77	10_100.jpg	Same	100	f	j	0	2386	0
MR_V1_F1_J0	S124	L1_Hearing	28	18	3_0_R.jpg	Mirror	0	j	j	1	2389	0
MR_V1_F1_J0	S110	L1_Deaf	38	347	44_50.jpg	Same	50	f	j	0	2389	0
MR_V1_F1_J0	S124	L1_Hearing	13	15	2_150.jpg	Same	150	f	f	1	2389	0
MR_V2_F0_J1	S153	L2_Intermediate	20	141	18_100.jpg	Same	100	j	j	1	2393	0
MR_V1_F1_J0	S106	L1_Deaf	3	267	34_50.jpg	Same	50	f	f	1	2395	0
MR_V2_F0_J1	S131	L2_Intermediate	29	49	7_0.jpg	Same	0	j	j	1	2400	0
MR_V2_F0_J1	S150	L1_Hearing	10	96	12_150_R.jpg	Mirror	150	f	j	0	2407	0
MR_V1_F1_J0	S111	L2_Intermediate	48	202	26_0_R.jpg	Mirror	0	j	j	1	2410	0
MR_V1_F1_J0	S118	L2_Fluent	40	315	40_50.jpg	Same	50	f	f	1	2415	0
MR_V2_F0_J1	S149	L1_Deaf	12	177	23_0.jpg	Same	0	j	j	1	2419	0
MR_V1_F1_J0	S124	L1_Hearing	9	120	15_150_R.jpg	Mirror	150	j	f	0	2424	0
MR_V2_F0_J1	S153	L2_Intermediate	12	192	24_150_R.jpg	Mirror	150	f	f	1	2428	0
MR_V2_F0_J1	S141	L1_Hearing	43	340	43_50_R.jpg	Mirror	50	f	j	0	2429	0
MR_V1_F1_J0	S109	L1_Deaf	32	51	7_50.jpg	Same	50	f	f	1	2432	0
MR_V1_F1_J0	S139	L1_Deaf	13	42	6_0_R.jpg	Mirror	0	j	j	1	2435	0
MR_V1_F1_J0	S111	L2_Intermediate	42	184	23_150_R.jpg	Mirror	150	j	j	1	2435	0
MR_V2_F0_J1	S107	L1_Deaf	9	336	42_150_R.jpg	Mirror	150	f	j	0	2436	0
MR_V2_F0_J1	S154	L1_Hearing	41	113	15_0.jpg	Same	0	j	j	1	2439	0
MR_V2_F0_J1	S144	L2_Fluent	19	271	34_150.jpg	Same	150	j	j	1	2440	0
MR_V2_F0_J1	S144	L2_Fluent	42	352	44_150_R.jpg	Mirror	150	f	f	1	2441	0
MR_V1_F1_J0	S117	L1_Hearing	24	175	22_150.jpg	Same	150	f	f	1	2448	0
MR_V1_F1_J0	S106	L1_Deaf	45	6	1_100_R.jpg	Mirror	100	j	j	1	2450	0
MR_V2_F0_J1	S146	L2_Fluent	46	339	43_50.jpg	Same	50	j	j	1	2451	0
MR_V2_F0_J1	S150	L1_Hearing	34	213	27_100.jpg	Same	100	j	j	1	2452	0
MR_V1_F1_J0	S111	L2_Intermediate	5	300	38_50_R.jpg	Mirror	50	j	j	1	2454	0
MR_V2_F0_J1	S113	L1_Hearing	23	95	12_150.jpg	Same	150	j	j	1	2455	0
MR_V2_F0_J1	S154	L1_Hearing	32	307	39_50.jpg	Same	50	j	j	1	2457	0
MR_V2_F0_J1	S143	L2_Fluent	15	280	35_150_R.jpg	Mirror	150	f	j	0	2459	0
MR_V2_F0_J1	S145	L2_Fluent	16	142	18_100_R.jpg	Mirror	100	f	f	1	2461	0
MR_V2_F0_J1	S144	L2_Fluent	44	373	47_100.jpg	Same	100	j	j	1	2462	0
MR_V1_F1_J0	S120	L1_Deaf	14	64	8_150_R.jpg	Mirror	150	j	f	0	2464	0
MR_V2_F0_J1	S128	L2_Intermediate	36	75	10_50.jpg	Same	50	j	f	0	2465	0
MR_V2_F0_J1	S153	L2_Intermediate	7	155	20_50.jpg	Same	50	j	j	1	2466	0
MR_V1_F1_J0	S120	L1_Deaf	8	333	42_100.jpg	Same	100	f	j	0	2472	0
MR_V1_F1_J0	S139	L1_Deaf	15	312	39_150_R.jpg	Mirror	150	j	j	1	2472	0
MR_V1_F1_J0	S130	L2_Intermediate	28	62	8_100_R.jpg	Mirror	100	j	j	1	2473	0
MR_V2_F0_J1	S144	L2_Fluent	30	375	47_150.jpg	Same	150	j	j	1	2474	0
MR_V1_F1_J0	S110	L1_Deaf	12	142	18_100_R.jpg	Mirror	100	j	f	0	2475	0
MR_V2_F0_J1	S132	L2_Fluent	46	331	42_50.jpg	Same	50	j	j	1	2479	0
MR_V2_F0_J1	S138	L1_Deaf	17	116	15_50_R.jpg	Mirror	50	f	f	1	2482	0
MR_V2_F0_J1	S154	L1_Hearing	46	347	44_50.jpg	Same	50	j	j	1	2487	0
MR_V1_F1_J0	S117	L1_Hearing	6	232	29_150_R.jpg	Mirror	150	j	f	0	2487	0
MR_V2_F0_J1	S154	L1_Hearing	38	203	26_50.jpg	Same	50	j	j	1	2490	0
MR_V2_F0_J1	S153	L2_Intermediate	19	129	17_0.jpg	Same	0	j	j	1	2492	0
MR_V2_F0_J1	S138	L1_Deaf	19	185	24_0.jpg	Same	0	j	j	1	2493	0
MR_V2_F0_J1	S132	L2_Fluent	29	171	22_50.jpg	Same	50	j	j	1	2497	0
MR_V2_F0_J1	S150	L1_Hearing	29	375	47_150.jpg	Same	150	j	j	1	2505	0
MR_V1_F1_J0	S106	L1_Deaf	17	249	32_0.jpg	Same	0	f	f	1	2506	0
MR_V1_F1_J0	S139	L1_Deaf	33	240	30_150_R.jpg	Mirror	150	j	j	1	2513	0
MR_V2_F0_J1	S112	L1_Deaf	20	299	38_50.jpg	Same	50	j	f	0	2516	0
MR_V1_F1_J0	S139	L1_Deaf	20	239	30_150.jpg	Same	150	f	f	1	2521	0
MR_V2_F0_J1	S150	L1_Hearing	7	94	12_100_R.jpg	Mirror	100	f	f	1	2527	0
MR_V1_F1_J0	S109	L1_Deaf	43	270	34_100_R.jpg	Mirror	100	j	j	1	2528	0
MR_V1_F1_J0	S130	L2_Intermediate	47	380	48_50_R.jpg	Mirror	50	j	j	1	2529	0
MR_V1_F1_J0	S140	L1_Deaf	21	288	36_150_R.jpg	Mirror	150	j	f	0	2533	0
MR_V1_F1_J0	S148	L1_Hearing	9	384	48_150_R.jpg	Mirror	150	j	f	0	2533	0
MR_V2_F0_J1	S132	L2_Fluent	27	253	32_100.jpg	Same	100	j	j	1	2536	0
MR_V2_F0_J1	S132	L2_Fluent	17	155	20_50.jpg	Same	50	j	j	1	2538	0
MR_V2_F0_J1	S132	L2_Fluent	35	162	21_0_R.jpg	Mirror	0	f	j	0	2544	0
MR_V2_F0_J1	S133	L2_Intermediate	21	65	9_0.jpg	Same	0	j	f	0	2544	0
MR_V2_F0_J1	S145	L2_Fluent	48	200	25_150_R.jpg	Mirror	150	f	j	0	2550	0
MR_V2_F0_J1	S143	L2_Fluent	35	209	27_0.jpg	Same	0	j	f	0	2551	0
MR_V1_F1_J0	S135	L2_Intermediate	41	253	32_100.jpg	Same	100	f	f	1	2557	0
MR_V2_F0_J1	S153	L2_Intermediate	37	50	7_0_R.jpg	Mirror	0	f	f	1	2559	0
MR_V2_F0_J1	S150	L1_Hearing	17	204	26_50_R.jpg	Mirror	50	f	f	1	2561	0
MR_V1_F1_J0	S134	L2_Intermediate	6	60	8_50_R.jpg	Mirror	50	j	j	1	2565	0
MR_V1_F1_J0	S117	L1_Hearing	14	71	9_150.jpg	Same	150	f	j	0	2565	0
MR_V1_F1_J0	S136	L2_Fluent	4	288	36_150_R.jpg	Mirror	150	j	j	1	2567	0
MR_V2_F0_J1	S112	L1_Deaf	31	263	33_150.jpg	Same	150	j	j	1	2570	0
MR_V1_F1_J0	S148	L1_Hearing	15	118	15_100_R.jpg	Mirror	100	j	j	1	2571	0
MR_V2_F0_J1	S107	L1_Deaf	32	157	20_100.jpg	Same	100	j	j	1	2571	0
MR_V1_F1_J0	S116	L1_Hearing	26	194	25_0_R.jpg	Mirror	0	j	j	1	2574	0
MR_V2_F0_J1	S114	L1_Deaf	1	128	16_150_R.jpg	Mirror	150	f	f	1	2574	0
MR_V1_F1_J0	S117	L1_Hearing	37	21	3_100.jpg	Same	100	f	f	1	2576	0
MR_V1_F1_J0	S121	L2_Fluent	19	21	3_100.jpg	Same	100	f	f	1	2578	0
MR_V1_F1_J0	S135	L2_Intermediate	39	312	39_150_R.jpg	Mirror	150	j	j	1	2581	0
MR_V2_F0_J1	S108	L2_Intermediate	3	90	12_0_R.jpg	Mirror	0	f	j	0	2582	0
MR_V1_F1_J0	S106	L1_Deaf	28	120	15_150_R.jpg	Mirror	150	j	j	1	2584	0
MR_V1_F1_J0	S124	L1_Hearing	23	189	24_100.jpg	Same	100	f	f	1	2585	0
MR_V2_F0_J1	S133	L2_Intermediate	1	269	34_100.jpg	Same	100	j	j	1	2585	0
MR_V2_F0_J1	S143	L2_Fluent	16	379	48_50.jpg	Same	50	j	j	1	2588	0
MR_V2_F0_J1	S146	L2_Fluent	28	46	6_100_R.jpg	Mirror	100	f	j	0	2590	0
MR_V1_F1_J0	S124	L1_Hearing	7	176	22_150_R.jpg	Mirror	150	j	j	1	2590	0
MR_V1_F1_J0	S116	L1_Hearing	9	50	7_0_R.jpg	Mirror	0	j	j	1	2592	0
MR_V2_F0_J1	S132	L2_Fluent	18	323	41_50.jpg	Same	50	j	f	0	2592	0
MR_V1_F1_J0	S140	L1_Deaf	44	269	34_100.jpg	Same	100	f	f	1	2592	0
MR_V1_F1_J0	S134	L2_Intermediate	47	264	33_150_R.jpg	Mirror	150	j	f	0	2596	0
MR_V1_F1_J0	S111	L2_Intermediate	6	328	41_150_R.jpg	Mirror	150	j	j	1	2597	0
MR_V1_F1_J0	S135	L2_Intermediate	7	27	4_50.jpg	Same	50	f	f	1	2598	0
MR_V1_F1_J0	S148	L1_Hearing	24	70	9_100_R.jpg	Mirror	100	j	f	0	2598	0
MR_V2_F0_J1	S154	L1_Hearing	4	221	28_100.jpg	Same	100	j	j	1	2600	0
MR_V2_F0_J1	S150	L1_Hearing	16	313	40_0.jpg	Same	0	j	j	1	2608	0
MR_V2_F0_J1	S146	L2_Fluent	32	72	9_150_R.jpg	Mirror	150	f	f	1	2610	0
MR_V2_F0_J1	S145	L2_Fluent	9	353	45_0.jpg	Same	0	j	j	1	2615	0
MR_V1_F1_J0	S106	L1_Deaf	9	36	5_50_R.jpg	Mirror	50	j	f	0	2624	0
MR_V1_F1_J0	S134	L2_Intermediate	7	120	15_150_R.jpg	Mirror	150	j	j	1	2624	0
MR_V1_F1_J0	S118	L2_Fluent	9	312	39_150_R.jpg	Mirror	150	j	j	1	2628	0
MR_V2_F0_J1	S149	L1_Deaf	4	51	7_50.jpg	Same	50	j	j	1	2629	0
MR_V2_F0_J1	S133	L2_Intermediate	35	53	7_100.jpg	Same	100	j	j	1	2632	0
MR_V1_F1_J0	S109	L1_Deaf	5	172	22_50_R.jpg	Mirror	50	j	f	0	2633	0
MR_V2_F0_J1	S146	L2_Fluent	29	43	6_50.jpg	Same	50	j	f	0	2634	0
MR_V2_F0_J1	S150	L1_Hearing	46	383	48_150.jpg	Same	150	j	j	1	2637	0
MR_V1_F1_J0	S148	L1_Hearing	45	18	3_0_R.jpg	Mirror	0	j	f	0	2642	0
MR_V1_F1_J0	S111	L2_Intermediate	3	347	44_50.jpg	Same	50	f	j	0	2642	0
MR_V1_F1_J0	S116	L1_Hearing	30	98	13_0_R.jpg	Mirror	0	j	j	1	2644	0
MR_V2_F0_J1	S154	L1_Hearing	43	237	30_100.jpg	Same	100	j	j	1	2645	0
MR_V1_F1_J0	S140	L1_Deaf	16	239	30_150.jpg	Same	150	f	f	1	2648	0
MR_V2_F0_J1	S108	L2_Intermediate	12	157	20_100.jpg	Same	100	j	f	0	2650	0
MR_V2_F0_J1	S150	L1_Hearing	2	18	3_0_R.jpg	Mirror	0	f	j	0	2653	0
MR_V2_F0_J1	S107	L1_Deaf	41	47	6_150.jpg	Same	150	j	j	1	2653	0
MR_V2_F0_J1	S112	L1_Deaf	1	304	38_150_R.jpg	Mirror	150	f	j	0	2656	0
MR_V2_F0_J1	S142	L2_Fluent	30	115	15_50.jpg	Same	50	j	j	1	2657	0
MR_V1_F1_J0	S111	L2_Intermediate	12	3	1_50.jpg	Same	50	f	f	1	2658	0
MR_V2_F0_J1	S145	L2_Fluent	36	69	9_100.jpg	Same	100	j	j	1	2658	0
MR_V1_F1_J0	S118	L2_Fluent	12	348	44_50_R.jpg	Mirror	50	j	j	1	2661	0
MR_V1_F1_J0	S116	L1_Hearing	6	84	11_50_R.jpg	Mirror	50	j	f	0	2662	0
MR_V1_F1_J0	S124	L1_Hearing	10	83	11_50.jpg	Same	50	f	f	1	2664	0
MR_V2_F0_J1	S131	L2_Intermediate	25	379	48_50.jpg	Same	50	j	j	1	2664	0
MR_V2_F0_J1	S128	L2_Intermediate	31	138	18_0_R.jpg	Mirror	0	f	f	1	2669	0
MR_V1_F1_J0	S148	L1_Hearing	12	157	20_100.jpg	Same	100	f	f	1	2670	0
MR_V2_F0_J1	S145	L2_Fluent	46	267	34_50.jpg	Same	50	j	j	1	2671	0
MR_V2_F0_J1	S154	L1_Hearing	42	251	32_50.jpg	Same	50	j	j	1	2679	0
